platform_id,comparability,phase,priority,mode,workload,throughput_unit,experiments,completed,failed,total_runtime_seconds,avg_runtime_seconds,avg_throughput_tokens_sec,avg_throughput_samples_sec,avg_gpu_utilization,max_memory_used_gb,estimated_gpu_hours,actual_gpu_hours,energy_joules
h100,exact,Inference concurrency,Must Have,inference,gpt2_small,generated_tokens_per_second,9,9,0,594.901115222834,66.10012391364823,1397.4165789294925,,32.84263879664629,72.4345703125,3.5999999999999996,0.09655601188488717,45868.27105936659
h100,exact,Inference concurrency,Must Have,inference,tinyllama,generated_tokens_per_second,9,9,0,839.8647406969685,93.3183045218854,814.8647561817274,,44.210372269371106,72.4912109375,4.5,0.16341894658657513,111871.13377870017
h100,exact,Inference concurrency,Should Have,inference,gpt2_small,generated_tokens_per_second,6,6,0,397.61190492426977,66.26865082071163,2821.2881977018583,,34.12987114478405,72.4326171875,2.4,0.06634988104989235,32066.21202625319
h100,exact,Inference concurrency,Should Have,inference,tinyllama,generated_tokens_per_second,6,6,0,585.0325312500354,97.5054218750059,1634.6191644922083,,43.03558264487853,72.4931640625,3.0,0.11569432016863075,76938.02660451147
h100,exact,Inference framework,Must Have,inference,gpt2_small,generated_tokens_per_second,3,3,0,190.19099506596103,63.39699835532034,356.56028605873394,,33.09573699036107,72.4326171875,1.7999999999999998,0.029916942707495762,14234.41625625968
h100,exact,Inference framework,Must Have,inference,tinyllama,generated_tokens_per_second,3,3,0,252.34335146588273,84.11445048862758,221.32776712831188,,46.568450397618726,72.4912109375,2.4000000000000004,0.048194375314762714,34748.42718480325
h100,exact,Inference multi-GPU,Should Have,inference,gpt2_small,generated_tokens_per_second,3,3,0,233.61788356490433,77.87262785496812,274.82625130741206,,38.286424224862365,72.5986328125,2.4000000000000004,0.07762739770709433,36441.69170602841
h100,exact,Inference multi-GPU,Should Have,inference,tinyllama,generated_tokens_per_second,3,3,0,321.4199958187528,107.13999860625093,170.0036663234736,,41.69622108772854,72.5791015625,2.4000000000000004,0.12550096327710586,71200.58863761311
h100,exact,Inference prompt length,Must Have,inference,gpt2_small,generated_tokens_per_second,6,6,0,388.10469232173637,64.68411538695607,353.3159472197896,,33.573377062920656,72.4365234375,2.4,0.060384504249474655,29160.86142525897
h100,exact,Inference prompt length,Must Have,inference,tinyllama,generated_tokens_per_second,6,6,0,515.595495585585,85.9325825975975,220.44521198630764,,46.782288477706295,72.4912109375,3.0,0.09678102130497185,71305.59229806327
h100,exact,Inference prompt length,Should Have,inference,gpt2_small,generated_tokens_per_second,6,6,0,378.1492605134845,63.024876752247415,355.8684604474893,,33.6436951981289,72.4345703125,2.4,0.05995173753556123,29032.573375269756
h100,exact,Inference prompt length,Should Have,inference,tinyllama,generated_tokens_per_second,6,6,0,513.4892481341958,85.5815413556993,221.44954969422864,,47.996218895447534,72.4892578125,3.0,0.09633752233691566,71395.41939287452
h100,exact,Strong scaling,Must Have,training,distilbert,training_tokens_per_second,9,9,0,144.76115564303473,16.08457284922608,1635462.591791962,3194.262874593676,97.05615079365079,14.5947265625,11.4,0.022191334842354988,44119.27142104467
h100,exact,Strong scaling,Must Have,training,gpt2_small,training_tokens_per_second,6,6,0,191.2514544489095,31.875242408151582,374307.0037969214,365.53418339543106,98.83561985194974,56.0166015625,9.0,0.08675633699756063,167176.71403233503
h100,exact,Weak scaling,Must Have,training,distilbert,training_tokens_per_second,9,9,0,115.91478421515785,12.879420468350872,1495865.5236994533,2921.612350975495,94.58024691358025,6.5810546875,11.4,0.014921041700064152,25891.476880732404
h100,exact,Weak scaling,Must Have,training,gpt2_small,training_tokens_per_second,9,9,0,220.8678150898777,24.540868343319744,285831.26656974154,279.1320962595132,98.56738911260419,29.6083984375,11.4,0.07802791906983152,146222.66885754647
h100,exact,Workload characterisation,Must Have,training,distilbert,training_tokens_per_second,9,9,0,163.2620460158214,18.140227335091268,675603.0101650679,1319.5371292286482,90.25740740740741,5.2431640625,5.7,0.003034536394730417,4451.750898784784
h100,exact,Workload characterisation,Must Have,training,gpt2_small,training_tokens_per_second,9,9,0,285.0935957239708,31.67706619155231,125315.09643824359,122.37802386547226,98.91269841269842,28.2783203125,5.7,0.016343424044187288,30384.34800615737
h100,exact,Workload characterisation,Must Have,training,tinyllama,training_tokens_per_second,9,9,0,521.4395525061991,57.937728056244346,29436.859425236355,28.746933032457378,98.2894818463784,26.7958984375,5.7,0.017394597318327414,35899.01062117274
h100,exact,Workload characterisation,Should Have,inference,distilbert,input_tokens_per_second,3,3,0,21.201415300020017,7.067138433340006,81430.95994462026,636.1793745673458,10.0,0.8505859375,1.5,0.00013102142305190985,51.93252176369423
h100,exact,Workload characterisation,Should Have,inference,gpt2_small,generated_tokens_per_second,3,3,0,165.59861763590015,55.199539211966716,289.25973602858886,,37.80161875670573,0.9775390625,1.5,0.03687588478053738,18626.38425850218
h100,exact,Workload characterisation,Should Have,inference,tinyllama,generated_tokens_per_second,3,3,0,386.4696118711727,128.82320395705756,112.01577109830714,,51.60625182715432,2.8466796875,1.5,0.09522517172555026,56730.062846425906
h100,platform_specific,Environment validation,Must Have,inference,environment_validation,generated_tokens_per_second,1,1,0,21.432914161821827,21.432914161821827,245.24840703665578,,0.6,71.9375,0.5,2.265276917670336e-06,0
h100,platform_specific,Environment validation,Must Have,training,environment_validation,,4,4,0,33.4771345340414,8.36928363351035,,,0.3350694444444444,1.3154296875,2.5,0,0
h100,platform_specific,Environment validation,Should Have,training,environment_validation,,1,1,0,19.131747125065885,19.131747125065885,,,1.5,2.2705078125,0.5,0,90.7979909396253
l40s,capacity_adjusted,Memory optimisation,Supplemental,training,gpt2_small,training_tokens_per_second,9,9,0,600.7896837308072,66.75440930342302,45181.036150260996,44.122105615489254,88.11265956635452,43.103515625,5.3999999999999995,0.1303912415581807,0
l40s,capacity_adjusted,Strong scaling,Supplemental,training,tinyllama,training_tokens_per_second,6,6,0,1002.3883023164235,167.06471705273725,12230.747739330918,11.94408958919035,92.14722393193331,30.810546875,8.1,0.3279982589476277,0
l40s,exact,Baseline profiling,Must Have,inference,distilbert,input_tokens_per_second,6,6,0,59.762127850204706,9.960354641700784,92195.2335193272,720.2752618697438,0.8405982905982906,0.650390625,2.6999999999999997,0.00023139670646438995,0
l40s,exact,Baseline profiling,Must Have,inference,gpt2_small,generated_tokens_per_second,6,6,0,318.5608829581179,53.09348049301965,289.2455104086609,,28.673797524623144,0.861328125,2.6999999999999997,0.07377524111342307,0
l40s,exact,Baseline profiling,Must Have,inference,tinyllama,generated_tokens_per_second,6,6,0,746.9044382153079,124.48407303588465,116.57012123305655,,57.47422864816614,2.697265625,2.6999999999999997,0.18301923478280918,0
l40s,exact,Baseline profiling,Must Have,training,distilbert,training_tokens_per_second,6,6,0,83.75354014104232,13.958923356840387,283938.78322119784,554.567935978902,61.45739251949806,4.935546875,5.1000000000000005,0.009617184474934927,0
l40s,exact,Baseline profiling,Must Have,training,gpt2_small,training_tokens_per_second,6,6,0,272.817506082356,45.46958434705933,45798.01650196898,44.72462549020408,94.70101730708615,28.033203125,5.1000000000000005,0.05962428082401553,0
